0 297.79538148513285 0.0 662.6095145814095, 1 188.29536411900628 -79.75364924817701 680.6080564144429, 2 37.25154422723303 -122.1766929858404 351.35837809027555, 3 -211.90513243067429 10.721646637428421 0.39073330200073997, 6 411.5091067491438 79.75315949662102 644.1051077715265, 7 577.7523365528127 9.536647572525638 331.3064690725819, 8 681.6430168122916 54.73687830293446 -22.79991179646538, 12 390.99648664757166 -37.812259987463044 934.4836240812612, 13 486.2258122564132 -99.01410667897079 1132.2515923184183, 14 558.2532752746172 -157.280444729183 1163.317200858367, 15 568.3276167504653 -168.7656759558343 1287.3127224943096, 17 597.3465924522949 11.792187462902348 1081.678208521103, 18 815.7499336504776 43.72383816827978 1018.6659384200982, 19 986.9500358905013 -123.02474522553102 1064.6783074214234, 25 346.9103559223923 -198.65405215950625 1098.4491857404564, 26 451.0890603555201 -387.87576962749716 895.8888533827314, 27 661.9770628250094 -373.1209196070434 907.2048416674368, 
0 297.72126137479614 0.0 662.6789826932362, 1 188.3912724410185 -76.78039606346114 680.4750618037831, 2 18.58928396044775 -128.8098800009762 352.5148939015811, 3 -230.52290673782528 0.5037350895033228 3.02259055383945, 6 411.1068585019354 76.77991430489043 644.3960194503112, 7 577.2323057498223 6.924999939861138 331.8558929209587, 8 682.2702827336786 59.478542748784804 -10.815458590952403, 12 388.9296527436536 -42.71455402569917 924.5901720391912, 13 484.82026900011266 -109.32239474499858 1118.1303430642654, 14 556.7368834780995 -167.8734006082406 1147.301205127727, 15 567.8788759452941 -180.149675102466 1269.9441914169056, 17 595.394190542221 -0.3246809256927179 1068.5383453893196, 18 813.2356731211983 32.264105077089276 1018.428762446257, 19 985.3382720385438 -128.3925102261453 1064.4774980407703, 25 346.1092117416432 -206.48857417644507 1086.0585460207474, 26 450.42448367293275 -392.2994669105446 884.5168654022708, 27 661.3248462137013 -375.7922713635322 907.2388423760783, 
0 278.4589876327394 0.0 662.7335351643198, 1 169.43123943628962 -78.81139343711492 680.6613486686622, 2 18.519266002387774 -142.6368842684097 354.73415874617774, 3 -248.8170738178292 -13.391579984396031 6.465914825159871, 6 391.64881105692825 78.81089319723483 644.3060565776774, 7 575.8906099777881 -1.6068359331366935 345.94927677146666, 8 681.1919470171051 53.85503602940554 -9.309974673605666, 12 368.7503154360441 -43.6947389218965 925.8946687967702, 13 465.9680803154743 -109.97518779067018 1118.0662591047108, 14 533.803996631872 -169.88082511285884 1145.8120280583228, 15 544.526447397403 -181.35416372284516 1267.6730129855175, 17 575.8101416788932 -2.165525188788962 1068.455191702267, 18 811.7260024240592 25.56572247147001 1005.524355195644, 19 982.5921957281057 -138.42748684488205 1064.135364866326, 25 328.0252801060726 -204.215364014401 1086.1168055642056, 26 363.6940861282464 -392.68806909896676 884.534207535391, 27 552.6646698427821 -402.6849246065811 861.8839883535692, 
0 268.7797595359478 0.0 662.8136359679809, 1 150.7935580614233 -72.78870904419199 680.3354571250374, 2 -18.561718134606632 -132.68418227397046 353.3886107293281, 3 -249.2846828298868 -4.752320242324316 4.70827576687816, 6 390.9582370273046 72.78831399522157 644.8304612314229, 7 555.5967555086735 -8.343428655501143 347.12380419586873, 8 681.1487243728857 54.76201362125849 -9.249630761466278, 12 358.0106644468433 -46.47038640261892 920.9866357593562, 13 446.2636285279726 -109.6824057043916 1118.0288943464, 14 504.6114005701485 -174.42810725654118 1151.7617254853349, 15 510.30937100585436 -182.51827967267712 1274.8306977186187, 17 555.5547176739848 -8.645447336165944 1068.2134320643418, 18 770.290268465692 12.230599930046502 992.5786483536962, 19 940.7510535775673 -156.77329717904738 1039.15789592644, 25 310.19118172042016 -198.35121725151004 1086.2983695802895, 26 311.4741778679502 -394.70331671467625 884.5825599574924, 27 445.31683915242326 -431.4873898713564 862.545900128895, 
0 249.52039539442845 0.0 670.9231413158257, 1 132.4572183132741 -56.56320833160656 681.023945618354, 2 -18.583007530989146 -127.30498409185877 354.41827254476675, 3 -268.7342543343007 0.2974515781950515 18.132142914377596, 6 369.8405499838839 56.56294279893759 660.6431319231756, 7 513.4787504951631 -36.70859679647229 353.1973170610786, 8 677.6545105340781 34.94466048638185 -2.66685276368014, 12 348.522003220255 -56.88010436422819 924.7848330335179, 13 424.4294900324748 -137.51004397470894 1117.8175739710189, 14 473.24819420553365 -211.36814017495857 1153.1408068315216, 15 476.0437434766401 -223.2425827939541 1277.4179782646975, 17 549.0531232344206 -54.39448345690927 1068.4374709013905, 18 755.7608133929856 -62.48997859347749 955.8950301067756, 19 918.6521203437217 -246.13889563417465 979.1017544099026, 25 255.40153736785385 -198.16937147571377 1087.9744993974566, 26 104.82380138238229 -359.12349418205724 885.737240103257, 27 324.61888731218454 -439.4468133345192 864.4461715249803, 
0 230.24752539497248 0.0 672.7410518843485, 1 113.70335801948109 -49.352267324256914 682.3587431160536, 2 -18.574732105364195 -127.70152674593145 356.40502224268744, 3 -268.4792627306566 -2.127155185698541 20.734566555269907, 6 349.63248251736263 49.35204021665429 662.9670547679882, 7 513.2872666733041 -36.8273459497446 355.14187407464306, 8 681.7192281074214 60.53974093727081 19.106033091012137, 12 314.33235837923047 -41.55223935598232 931.886223934398, 13 388.5115940052628 -106.08098655031608 1134.4680601006844, 14 427.7830769088659 -183.5474819362435 1172.0309181998175, 15 432.8243841751232 -194.40184159706797 1298.4201630608218, 17 532.6479210319255 -34.22134417018262 1070.7580264995454, 18 685.8628386680226 -28.257922329594408 894.8218120060861, 19 829.6391754590765 -240.08795546342446 897.5056711199485, 25 221.35434545665194 -154.49772887791008 1115.67032717184, 26 17.842267742928783 -280.39932159340333 945.1432702779248, 27 155.66653062272312 -394.2218478555171 865.1949705831023, 
0 191.8161911449439 0.0 672.8216152135881, 1 75.90454060533722 -42.85018108920801 682.0040918071123, 2 -74.81674998532286 -99.56023322409938 389.35443801603424, 3 -327.7440043090571 20.319444761647134 41.28020980091651, 6 310.1936370172507 42.850021754111054 663.5034632986071, 7 512.7263936541852 -39.98675642829343 355.78657322433673, 8 680.2794040132757 53.1624122787982 21.061868677283314, 12 258.8309142309129 -24.72952757995239 940.9463173106157, 13 333.5568929869727 -70.19155366008391 1149.8447634892784, 14 360.5774391322659 -147.69107246261152 1191.2849693878916, 15 360.31718770533877 -158.40062115620862 1319.7287519212955, 17 517.3289425237415 -4.439231075186996 1071.6639355690572, 18 599.6408318801116 33.70591936681947 855.7332899984656, 19 853.5086668208952 -130.76745513806526 896.1350930478969, 25 168.0609839473304 -105.97154508107111 1142.4322514334865, 26 -73.47773865671343 -169.36723547020313 1017.9221717463269, 27 -53.27574823304623 -296.75000043563904 863.0580821036388, 
0 153.40986233322528 0.0 672.8980848975118, 1 38.05672272411057 -30.84472976617219 681.2798788905122, 2 -131.2404020648132 -89.19456285228088 388.0338771961185, 3 -327.8840401009674 23.166945474852753 40.89401454550932, 6 270.53745523275956 30.84467218364675 664.4186515523168, 7 474.4906303329929 -41.010678263986094 368.6371544233383, 8 661.9365326935213 61.01068157320054 19.532530507636466, 12 230.09395829532883 -9.950760004389053 934.8563298230104, 13 298.05349862789257 -40.03570838476227 1151.3576417713139, 14 313.9318245712761 -116.68124915145532 1195.9280635833597, 15 314.285778814579 -125.20088528460903 1322.5971641727983, 17 461.7011344980962 12.789681845646982 1084.876867709244, 18 448.69055227090337 69.26325797108115 854.9704643454099, 19 680.5735608366871 -56.614176569422575 895.2098840208852, 25 132.0631930613521 -64.67638512442942 1144.468462289779, 26 -93.16965634606149 -113.11951170658008 1018.970095795619, 27 -252.17777415835363 -242.70348615949342 921.3547613025831, 
0 115.03002754550876 0.0 679.2926223772315, 1 0.0 0.6544629748981903 691.9107509901445, 2 -187.31340024481108 -91.87122545291317 388.5476094961291, 3 -571.7067643440197 -23.947648849593207 26.52856985232995, 6 230.02241680436208 -0.654408026470044 666.6786325432965, 7 399.1008183120354 -34.81603316499243 355.3230779976768, 8 587.5694636638385 86.37275814878521 13.973402862841226, 12 190.4936926348263 6.621818750846288 924.1130230036507, 13 241.10962027051528 -7.508392700399426 1152.3702498116668, 14 239.42948504758584 -77.11731405102044 1202.9750014186798, 15 243.3144205464162 -78.69149002990068 1324.8817149730583, 17 402.9243687150547 3.1720642249362783 1084.5088030904687, 18 382.38620815988224 -10.92462913371908 856.7684142887999, 19 459.57900788202943 -164.51584876652754 896.5877490103885, 25 76.54292764564647 -7.498427380750343 1159.95226083782, 26 -113.16560194387942 -64.83265774727263 1044.7782024241665, 27 -310.48511834479126 -189.4129634328122 945.1432702779248, 
0 -47.919741751878824 0.0 692.0020258060428, 1 -173.82777216325107 30.530257661621476 702.8235770177406, 2 -338.99822649587435 -69.83800062154995 385.5198393098716, 3 -574.8126603588481 -1.5598349483323943 21.538036391547053, 6 76.08639347407212 -30.529866582137263 681.3736602927413, 7 148.3703558233473 -129.71735658588796 455.27918787203777, 8 567.4574941014426 -52.72292548618225 -16.604661980417404, 12 41.25260286040849 24.576078860060278 952.4365070367444, 13 89.14373292569638 0.5840081736842109 1179.3331086179603, 14 56.18924805020316 -69.35694903063255 1224.807006462739, 15 47.63093909049927 -74.39356775243627 1348.279743054933, 17 247.74592986224792 -23.06303759960032 1083.568201407061, 18 242.84565831896802 -101.7245560233523 858.7970192744624, 19 197.29502588797286 -257.0934674000212 862.238418737549, 25 -96.56619745083803 30.330461747601035 1174.6979157398625, 26 -325.7572454650793 -1.1906973686474487 1071.6762156871548, 27 -387.35220268704705 -150.7841422425363 945.1432702779248, 
0 -57.510439786403865 0.0 717.289408298097, 1 -173.4828493022468 22.060457117460054 716.0327682102836, 2 -340.6973948610504 -50.602335547940406 382.71482631572894, 3 -577.4544739232717 16.34538750155997 17.293187585450255, 6 57.19326772899894 -22.06013785200917 718.546030199444, 7 149.37062766983038 -104.08227902797223 451.976659900633, 8 569.5901672258108 -38.35290189889733 -20.219195207777148, 12 -18.72792182070801 4.943146432342942 972.106319187262, 13 5.731386483159657 -13.672297101980973 1203.7565109107168, 14 -16.7802957843222 -83.12118414017067 1246.162625836598, 15 -24.165612728948233 -85.9474782475479 1369.5619886525642, 17 171.34207595308362 -27.571652742107986 1133.7126745197695, 18 224.25195147848848 -100.67402872643798 945.1432702779248, 19 196.36155484420195 -275.23965943959325 933.3557559925637, 25 -153.68522019748784 8.451876779629913 1186.163875458564, 26 -360.6597640445566 -39.238875943080544 1133.158836631244, 27 -404.63618630315483 -162.25075144309181 993.7236029220289, 
0 -115.0305325390603 0.0 724.8032030404817, 1 -211.89423090172372 19.060638937538638 730.1074820554588, 2 -379.5245918301325 -40.794559987702144 395.00440723795475, 3 -578.6806337701487 24.53589318922573 16.52611387953027, 6 -19.08040033587429 -19.060348994861073 719.5592325729408, 7 149.75621809565834 -94.35300028348313 451.90669475470605, 8 571.625482065645 -24.530395899597124 -22.465610077137967, 12 -82.56123913202791 -2.8695821517908016 986.5731465736076, 13 -51.62108271090134 -11.023695943186596 1218.4091265591023, 14 -68.0787018122061 -75.01537590711392 1269.5804412623108, 15 -71.56405297270074 -75.79188317272991 1389.2700184018397, 17 95.3828827549632 -19.858144459532483 1135.2977994139246, 18 131.77675380946303 -72.29486738576439 946.3463822172721, 19 197.52392009051303 -253.50530259308414 958.2036728748795, 25 -192.07727919011418 7.5053108159777935 1212.6970223550852, 26 -379.0394717522657 -45.855338900835136 1196.6360334015126, 27 -405.7239283560089 -152.25703929845656 1141.1900869416004, 
0 -143.7776232763445 0.0 725.3799601809702, 1 -248.94592444683968 -4.311506992047607 731.9412576893399, 2 -397.57509953547844 -49.70220702436414 396.8456946683017, 3 -579.7329848795672 32.15028645524646 15.395716807054896, 6 -38.38202794993565 4.311701150233425 718.8050071135184, 7 151.6263943213559 -45.288788699616234 396.2311460157414, 8 368.88305076632844 51.02622362274866 -14.605346549619753, 12 -117.46273042281013 -0.5609229791073247 987.6458821612559, 13 -90.76408344553907 -12.962032957414976 1218.8175010643208, 14 -109.95862735341031 -88.7107136553039 1266.4904971752587, 15 -128.01862634145317 -92.55942893081436 1387.3520889607507, 17 57.558987726509876 3.3342056211512414 1149.6146354289174, 18 115.11348186581898 3.1779369647662747 946.906896044251, 19 201.8100080680462 -171.929132276693 959.0214790384545, 25 -267.9813045497971 -6.0151258517340835 1212.339465360558, 26 -490.3720567099751 -64.65944633872013 1258.258301198212, 27 -512.9527285778806 -177.4843910567722 1225.1379519469854, 
0 -162.9237089477437 0.0 725.7569575200473, 1 -252.58557429134694 54.71020354417389 729.1424182967642, 2 -401.3979651814613 -11.124323065534696 391.90061612868647, 3 -583.221786299741 57.0196652699112 35.808381190743944, 6 -75.6213307256513 -54.70980669730902 722.5445881268354, 7 93.53041617176781 -96.29050261791475 403.75785771050744, 8 363.76509208419367 -4.5835948414926975 11.721174506056286, 12 -149.01396792929972 13.300929655770226 988.2161448660884, 13 -130.87011333197887 -13.015604992304546 1219.1173690880894, 14 -182.72418616102422 -64.37969802251399 1285.935129092229, 15 -188.16000449867158 -64.53346750583103 1404.1113300756592, 17 0.0 -71.44193565891807 1146.1427554550994, 18 109.68216851564532 -185.13295413207953 947.2509064651492, 19 -215.53627475443216 -251.70507258647757 970.9716106161126, 25 -272.69289613349696 64.81156488169378 1230.2121298210643, 26 -528.7230786152187 86.5717864539003 1335.1727304491412, 27 -709.4916366216718 1.6599911527538325 1466.3949411054045, 
0 -172.45332275643622 0.0 719.8043307735873, 1 -251.60903554424956 40.3018736245825 730.289942676152, 2 -418.8549346409882 -25.597112292227564 394.39350638257577, 3 -599.1297854120345 34.50400750742875 15.931478145991946, 6 -94.84210575575817 -40.30151158120832 709.5736633952204, 7 94.11561245683824 -70.63291760236717 400.6616383331666, 8 290.1701460386151 38.24257695658406 -10.479399056003786, 12 -184.0351820990166 0.5638492479804142 991.0219826146729, 13 -171.55750479688945 -20.778212799338263 1219.4365363637341, 14 -219.61162803302338 -75.58988705167081 1284.4640429446872, 15 -228.7200773932092 -72.17058905261428 1400.2826375607779, 17 -18.8406365697853 -66.97681627038925 1146.6106075207424, 18 -55.25962080404907 -154.81198593582235 935.3920633129894, 19 -215.915118936138 -243.93809028977608 971.3175839707112, 25 -309.91000195927273 43.39848756169869 1228.9374673612776, 26 -523.5702021218831 48.01480001128945 1331.696367275045, 27 -700.6710183360901 -46.84935674269187 1460.245062669056, 
0 -172.38795503650576 0.0 720.1550024001174, 1 -253.719586452473 75.7376895149473 728.7318185133025, 2 -441.4188458528813 7.916064855640187 402.8779514881729, 3 -604.4599868248573 71.9407161496967 33.65857689965594, 6 -93.95772969502367 -75.73711480647214 712.0571180179353, 7 74.70439777053362 -99.84595621878091 405.19764073464285, 8 268.7754837235008 9.195178397394187 -2.9633098654925334, 12 -192.0268370375351 -4.760339346053009 1018.8690133082245, 13 -191.7354240697924 -35.608215322875296 1246.1629037285263, 14 -249.71368014891794 -79.44390986900598 1317.6174135366155, 15 -252.12210256898993 -77.91286406751087 1436.8815627056622, 17 -74.35220003818227 -118.23343340936017 1144.206319206788, 18 -198.66810218524603 -228.3529837978746 935.8935544737698, 19 -323.8177488017545 -243.15110956352913 1054.732183452169, 25 -311.55930515759155 66.45833495810176 1243.5574641680605, 26 -554.256495669572 133.7893606394937 1339.951697428063, 27 -732.3907278079037 24.89748921280068 1469.6164994513424, 
0 -191.43864323339585 0.0 726.8666296684198, 1 -272.8955847765472 72.85414073661059 729.2731323427415, 2 -441.0099201627994 6.368626741172719 403.65075703419734, 3 -604.318106054227 73.18650489922936 34.14112917152943, 6 -112.77113771302135 -72.85356783010856 724.6903352179008, 7 55.998177772505535 -99.83461181452351 405.75732927111176, 8 268.4561175790322 6.596922347138161 -1.565587021767442, 12 -194.48799302929027 -1.6976255561573552 1018.7777289986111, 13 -189.69716780121772 -36.387124412593565 1245.5847302180919, 14 -248.43997144343 -83.58863293772654 1314.6221593190717, 15 -252.46695640020693 -80.95634040193659 1434.0919830070102, 17 -74.35433496618737 -116.02267387902702 1144.4799357068314, 18 -198.306691471109 -233.17826780686644 924.2789471906673, 19 -359.1508447008139 -247.8751558748915 1066.665843435133, 25 -330.4790860808733 61.86460825483738 1243.3316910017043, 26 -532.9784114889736 124.54681726760526 1339.1314506929425, 27 -730.4069162208691 16.166080733738596 1468.4710963187754, 
0 -200.78332647678585 0.0 727.4106011909494, 1 -292.48896233113385 78.87003815459815 729.4915441178624, 2 -460.1702608418688 10.781027509156843 403.96119876994294, 3 -604.1517936985497 76.67434834772993 34.68652749135026, 6 -112.47109104104139 -78.86944049453125 725.5785953599144, 7 37.19303065410118 -109.9676081598054 408.07175702321547, 8 267.5950485046504 -1.7340104843435427 1.774285609838671, 12 -211.00422088789253 -3.811563194341147 1016.7169915899428, 13 -209.31226459382037 -37.63896992519429 1245.4484206018096, 14 -266.68957583452766 -84.45947039110607 1314.5711881268226, 15 -267.98876357595236 -83.16453185954472 1434.4682859788752, 17 -92.67630742619909 -122.78073064957472 1144.2104486847284, 18 -197.33941964858263 -247.30899057056632 936.535166526788, 19 -356.9867790369638 -266.2624973279404 1066.2452231368443, 25 -330.42444645909535 65.7895473695882 1243.5767511354113, 26 -533.8410184472615 135.8980180313138 1340.0582158753484, 27 -713.501284116814 33.80295952349732 1432.2585010726543, 
0 -200.62965459790658 0.0 727.6489930483061, 1 -293.10714308127245 90.62160961386664 729.0981857319196, 2 -460.74523039668526 18.86827154320133 416.0269845862458, 3 -602.9457472518645 71.65251741766335 36.57977286425137, 6 -112.0481965993975 -90.62091161091372 726.4856093287176, 7 37.18865379634588 -107.44617345610756 420.4829287905442, 8 267.4577150104526 -0.7250840388476831 14.944317243214527, 12 -203.64335339461203 -0.6509130594153731 1015.6393108099312, 13 -208.97354521088337 -41.02100597370061 1245.0369614079343, 14 -270.5215266941501 -85.14731921409799 1311.3552214012898, 15 -274.50071832858 -90.19686958526853 1433.1778508398029, 17 -110.70441923480762 -137.50551384472212 1155.5701961877548, 18 -196.1082124255221 -267.8657221439585 936.6783447316736, 19 -356.7243355221899 -266.1496571982122 1066.2278432605297, 25 -311.3995306234692 74.29185642995836 1244.0369241707594, 26 -536.2329530387618 157.61145002793737 1276.310472792528, 27 -716.0263068864961 51.17887610815066 1331.810799111187, 
0 -200.48942365092887 0.0 727.9654244286608, 1 -293.15182691114813 94.10681323693736 729.2268468397912, 2 -460.69967378021903 21.28159398121649 403.56622906606117, 3 -603.5394974833158 78.51276700432732 35.84391004031647, 6 -111.87005969305943 -94.10609501851029 727.0005957938399, 7 18.554366908897876 -113.09466612805204 421.7796547209239, 8 247.43891659706844 -12.667283494494455 5.975993103529504, 12 -192.98567630783236 5.79445967027349 1000.4967643276415, 13 -209.1717812908287 -34.49373958464939 1231.7307497359293, 14 -276.3419496959655 -81.50934973506003 1292.2350005482153, 15 -288.4915083569108 -84.52875238764638 1416.8016650154177, 17 -110.65275510355652 -136.60774907761126 1155.6356376553586, 18 -141.45936808497763 -295.7563101224895 925.2604243402471, 19 -352.320440093791 -309.6660625592435 1064.9359408689375, 25 -311.80174111474804 82.4077176822251 1218.8444580846694, 26 -495.5819289302599 152.72599143400436 1171.1398116978519, 27 -694.5734076660291 41.78747946278037 1267.1161829130865, 
0 -200.3673672764428 0.0 715.4990099577306, 1 -293.11549122889954 96.09302451223581 716.3505856685495, 2 -479.4120837638136 19.67801279733807 404.1152669523094, 3 -603.1333987666476 78.25129838112437 36.45807739293525, 6 -111.74510154738147 -96.09228556433585 714.9501008903896, 7 18.509242802376146 -120.18559575497787 423.06090958246057, 8 246.9546700054856 -18.046450908803564 7.820766124348324, 12 -186.1552311121914 8.262245550081197 999.7997713367057, 13 -209.4175949421169 -27.41509365983984 1233.3149012220351, 14 -278.81103349610805 -74.46623878300541 1293.1576399555115, 15 -295.91079791542677 -74.59147545862783 1421.1627931658581, 17 -110.67635267100947 -133.42991312462775 1143.499373095618, 18 -105.55148968246854 -312.4712480855835 936.996351728895, 19 -349.7475883677232 -334.3834599628958 1064.0864803126406, 25 -312.129628457877 89.19020017615782 1206.2469223164499, 26 -455.178635253679 148.35898690691127 1105.429966218374, 27 -654.5289830550363 35.26688795524673 1215.5613934346663, 
0 -200.33834041477658 0.0 715.5327807280776, 1 -293.4349028181207 101.15071428502611 716.0974867027427, 2 -479.4627520397825 20.685315447595258 416.721790422969, 3 -583.6646206116069 78.75231053865215 36.47817786586472, 6 -111.58416616410047 -101.14987709516598 715.2866220247231, 7 18.48308703953929 -125.10688641309325 423.803576881054, 8 246.00077047034563 -32.852631525072184 -1.0407238832536905, 12 -174.88952457186537 8.053412796994586 973.8362172198447, 13 -209.42608565274617 -26.678419608731232 1205.7936916462627, 14 -283.59886978358065 -75.8226909498921 1258.9899211812317, 15 -312.96154221706263 -75.21606049193286 1386.756562382179, 17 -110.75914332933732 -129.97690956127002 1143.645156646152, 18 -106.86769826860467 -265.9474650162621 901.5677327414658, 19 -228.99876942949675 -307.0365032220979 913.7172456259931, 25 -312.2009568371327 90.71728357507139 1167.6518405210886, 26 -414.9038841057635 142.03175734364527 1000.7978679459942, 27 -555.0910379102579 12.8362339021309 1125.5636245552405, 
0 -200.2638162125224 0.0 690.4310231897616, 1 -293.29493816550536 100.71995228493962 690.3856869639933, 2 -497.7523418479996 15.01125115703411 379.7455010315459, 3 -583.8240391936826 81.38459722433961 36.22904301110452, 6 -111.55498247123559 -100.71908112465286 690.793424392901, 7 18.466413539662927 -127.16174427248892 412.0831500062443, 8 246.04300992061448 -30.69490569478515 -1.2037837008883798, 12 -171.73626451574202 9.543227912495311 948.9541007485691, 13 -209.44568010061363 -24.827934271363844 1180.7856371719597, 14 -287.7055433345928 -74.0109939461064 1227.4154467336552, 15 -327.7171572726529 -75.08519053331531 1352.9779365924105, 17 -110.85026185405434 -125.35181015960676 1131.6060512084546, 18 -107.42344972817386 -245.1322344760355 865.8558281805329, 19 -176.2379548090701 -303.87843297370847 832.2382330156775, 25 -312.2895375699925 93.40065332266751 1141.93737240771, 26 -415.7934398361849 152.45697100807837 961.6870023312674, 27 -556.0505689328442 21.268705978035918 1049.9023234902809, 
0 -190.6576122141628 0.0 677.9359327909892, 1 -292.4931681322225 91.00781567423411 678.2155352439979, 2 -494.7998952482696 -7.342170953119876 383.1197697991096, 3 -600.0882871732153 61.246012304559486 28.28099609370645, 6 -93.15990938693268 -91.00698136143393 677.9427110105028, 7 36.92851252715213 -126.1958441322773 387.7609680818498, 8 246.54124591403934 -21.200306892737842 -3.1271579330310715, 12 -149.69603330891618 12.839539444350336 911.06438618789, 13 -189.3770686304 -26.86582652307908 1140.5654517740647, 14 -265.0863447519705 -83.1851780592736 1176.7015943694378, 15 -311.3273358141865 -88.22201309581766 1298.4342248975524, 17 -92.52540098635477 -117.63097578616953 1107.464785629218, 18 -71.71079744560399 -238.76557495894028 842.0696039809498, 19 -176.41944335905112 -298.7170287041707 832.118391391641, 25 -311.2420515820295 81.16476399085808 1102.7536866010823, 26 -413.25997287566423 128.6673212517564 922.6235767751382, 27 -550.170735502093 -19.79602027624641 961.1400654994226, 
0 -171.47117974840623 0.0 646.674370357082, 1 -272.3341907351262 83.99778937014334 653.1787862458476, 2 -491.60181159673857 -30.356632290186035 386.77477029341264, 3 -595.9895758394429 36.345511804419175 34.56702813224808, 6 -74.60907229266132 -83.99702142837103 640.6982723475389, 7 55.23104325015191 -134.78766534242038 365.08477340158026, 8 246.12464462242997 -25.12830462545466 -1.5189236827296781, 12 -147.31711175633163 11.361796426088262 880.6666980395025, 13 -190.2497335711832 -45.29540632484195 1101.6038811965886, 14 -262.483340494117 -106.01736640261134 1133.9193413450207, 15 -311.0512161225898 -117.07438662588544 1255.272185905601, 17 -73.79759613530055 -126.58893353256748 1046.0737078536124, 18 -35.92171753537011 -229.15689630534442 782.5724218497517, 19 -177.1086563297398 -281.64240939743456 819.9683394875922, 25 -309.2548550190755 57.96137178199731 1063.4803417494381, 26 -411.0311823708864 109.29046559456054 871.0657200102339, 27 -546.809437775835 -41.32937236341358 873.9080893933339, 
0 -161.72485659014978 0.0 634.5211588062707, 1 -252.45901350025738 82.72070135177223 640.8491720851488, 2 -489.07640738393087 -45.37317704623873 389.6609842427282, 3 -593.9766452530799 28.188800531621098 37.65418044106707, 6 -74.53194743893961 -82.71995667008804 628.7127222515451, 7 73.15707085226711 -154.98127279127368 356.84560355675865, 8 244.31453484545335 -48.99030846587985 -6.941023307779915, 12 -136.02399559059933 21.438623052193208 828.0214846135775, 13 -191.74953893555644 -28.35494786420945 1048.4095778779479, 14 -261.3600558313518 -91.04896279348898 1075.9610879284485, 15 -314.06802694301336 -105.82847308178523 1194.319961289696, 17 -73.97101513508333 -112.20166210057322 1021.8802385464977, 18 0.0 -255.29915295203207 783.9476843302031, 19 -174.91132877960888 -322.7760383316838 821.5643874608259, 25 -309.8577372083204 71.40686627009296 999.7645388689643, 26 -410.38769440836165 108.44216237054314 819.5700376195032, 27 -545.1860913885371 -47.70901128744669 799.6469872370553, 
0 -151.9777462890021 0.0 572.2819876698917, 1 -251.7813770204206 78.0282545861848 564.9408794962349, 2 -503.38333175774335 -74.40903792630074 357.6844930680114, 3 -605.3322726700756 -16.96769789591056 24.267904333784827, 6 -55.8799253168835 -78.02753187321058 579.623027848767, 7 72.74353017194329 -170.8325357785684 360.1907318723944, 8 244.12054688936624 -46.05193791149969 -6.182304945249371, 12 -121.31847242083495 21.970912283337086 806.5640108685861, 13 -171.52960869632153 -31.122606447467874 1027.027311916327, 14 -236.3263645652894 -98.75235594565929 1062.079712208737, 15 -286.3844474988723 -111.02699574958507 1186.053070202693, 17 -55.4251805164127 -109.94412047558338 997.4110088469868, 18 35.65275364256483 -246.5290332949508 748.5019840208042, 19 -157.46901126475782 -315.9749930390545 809.9715573874778, 25 -328.25639568536906 65.68992478246523 974.113488709309, 26 -408.8945216727654 99.7934340574474 781.4675924135062, 27 -541.1517249129635 -70.91858896577386 800.7493310004335, 
0 -151.68575285194052 0.0 566.7448997570752, 1 -251.0599935313535 74.1718889989863 566.0401448882287, 2 -500.85128574663054 -86.63626815849449 360.65689490714396, 3 -601.8767037831793 -32.08150754496373 29.544572109274668, 6 -55.82740272596292 -74.17120891464799 567.6817514225008, 7 90.98688789502381 -161.03640862997207 347.80259560724335, 8 244.51091969940683 -32.105706765249806 -7.709116326660251, 12 -127.70418272775805 15.679682373145553 807.9326153152359, 13 -170.80868107252942 -40.19560063675384 1027.3174628288234, 14 -228.86976344945347 -110.42408431252655 1065.4419761429342, 15 -274.4586214578011 -122.17434859320757 1191.841507223461, 17 -36.872440007796754 -110.64962244275425 972.9605861148588, 18 53.617326282232646 -229.58559879562102 736.1832365458633, 19 -104.65772505182333 -320.19142790190443 810.3962999814871, 25 -326.60094863062955 52.972970018957525 973.9848846062713, 26 -388.28856559866796 95.7156046440159 781.9546571523474, 27 -483.69524732641804 -75.325359925177 801.1989413434231, 
0 -141.91918015327667 0.0 555.0184171302694, 1 -250.30555934818307 70.12084805286808 554.4756746277155, 2 -497.07703707711295 -108.2933372496815 365.08753464962115, 3 -597.7827188958726 -51.123615852278675 35.79610371963042, 6 -37.18168791962312 -70.12020368219704 555.7801362415166, 7 90.3823008796368 -178.85472074931715 339.85848317420005, 8 243.31416549985437 -43.56347415369248 -3.02841652987388, 12 -115.67293055857367 21.23348490809895 807.414943257915, 13 -150.97732701940873 -35.430707342454085 1028.4920099545218, 14 -202.9929638118225 -109.42938689523827 1068.3545160608958, 15 -240.99716656434052 -121.02096879465714 1195.560677572935, 17 -18.43803146078228 -102.42291967823625 972.9629784193303, 18 53.53599854028679 -227.7122456269338 724.7217147143249, 19 -104.29200937092172 -325.6548812400372 810.879283190504, 25 -325.7727079408144 50.8479078888508 973.9205423787697, 26 -404.4406780920748 71.13680230101404 783.2882047157061, 27 -477.8829925807347 -114.66573875187609 802.9703183123208, 
