110, -0.08088758918974137,-0.11128822300169205,0.0814119842317369,0.004694965150621178,-0.16597745153639054,-0.16426548692915177,0.04643526342180038,0.08574381139543319,-0.16573766205045914,-0.1058400008413527,0.03884866502549911,-0.15591565105650163,-0.06983116600248551,-0.0027991268369886857,-0.04141947958204484,-1.0203066799375746,0.055594947603013756,-1.0203066799375746
120, -1.0203066799375746,-0.004511687490675209,0.048934605386522056,-1.0203066799375746,-1.0203066799375746,-0.019262883398267983,-1.0203066799375746,0.05524482991960311,0.04980006482866073,0.08404698636796737,0.1525559690263536,0.0475149419572618,0.06723907258775497,0.097395208146837,-1.0203066799375746,-1.0203066799375746,-1.0203066799375746,-1.0203066799375746
130, -0.028871628973219154,0.01266207959916854,0.07554080751207137,0.036763813760545494,0.01981833246019149,-0.030543598863813637,-0.006032678816053627,0.044472601678636314,0.09517696168687606,0.10640981462266708,0.16102805402543807,0.062472131517198326,0.04756202962663436,0.012976792123582603,-0.020861420366499184,-0.020360800955030678,0.03731670644548202,-1.0203066799375746
140, -0.053598615858289955,-0.07707223627302384,-0.014578911993238686,0.041895535257127525,0.052459385659959556,-0.07520482275221085,-0.05397031042310929,-0.013859126302931069,0.009571221139695885,-1.0203066799375746,-1.0203066799375746,-0.027352246973249672,0.01766553190019393,-1.0203066799375746,-0.04997036192152238,-0.05929693910810685,-0.03674444887373185,-0.06907961103651261
150, 0.08220865991380477,-0.013131115171644447,0.049654748704698326,0.09550919797685409,0.01748957898881698,-0.020294878217909096,-1.0203066799375746,-1.0203066799375746,0.036480214860704185,0.14102092054155135,0.21542539861467147,0.034227755334642174,0.07125964429643417,0.05016663339402938,0.08853390481736922,0.05485108163621688,-1.0203066799375746,-0.04617557260725236
160, 0.09598472383287215,-0.05455425712797379,0.04350641038682723,0.14224460389879012,0.1677379873063829,0.06589188840654159,-0.008371088239881752,0.0059287812974717635,0.053950097825792076,0.1324073341157701,0.15007176664140487,0.04903021123674178,0.07846572664048934,0.09044482972886825,0.11474647786882186,0.0767345693376329,-1.0203066799375746,-0.05314377281400895
170, 0.005243327882554771,-0.08124348852369523,-0.047019753191206215,0.02346804406907821,0.02241518762376571,-0.08106205198499894,-1.0203066799375746,-1.0203066799375746,-0.036555442545149086,0.07547333505418563,0.10291459825303817,-0.04273996088239884,0.012390997674730064,0.027326610353257896,0.017563488748338463,0.0030629899766709823,-1.0203066799375746,-0.05603841278288102
180, 0.04199996259477401,-0.06345030996534562,0.012023117807176353,0.013011839654710533,-0.03508243295881486,0.05079713132646346,-0.004219267103407143,-0.005897137853834389,0.04925825860765243,0.10612156656053329,0.050689246919420006,0.06669881608751083,0.10688045289781356,0.1154386070039537,0.048092272546556236,0.015000846650865318,-1.0203066799375746,-0.07486698362562394
190, -0.021823081705305336,-0.08356574508878922,-0.007323357794019936,0.010343458917405846,0.009770896699693443,-0.05352726909849381,-0.03174922201368546,0.014075305726793053,-0.016744348737928627,0.06864753034379745,0.11044791009691024,-0.0013614628050062638,0.04993047979142928,0.043104079034593346,0.021599438455369713,-0.06383774015638566,-1.0203066799375746,-0.06666168901655412
200, -0.05460796091291642,-0.031090888712141274,0.04241838720109725,-0.02516755792829728,-0.03539589378568864,-0.06299850675794816,0.06022324826982284,0.0369330909517076,-0.009188267919752358,0.10004678037431503,-1.0203066799375746,-0.023591432306501625,0.05962708261277938,0.030698206689622642,-0.028812679979536293,-0.049751851293775795,0.04810478952195907,-1.0203066799375746
210, -0.04898080560896134,-0.007351968023512123,0.08048835065629745,-0.047183725568983315,0.01855781343248153,-0.03282574150297379,-0.031949612829420326,-0.014158580038282631,0.035717394616868736,0.13370778825547958,-1.0203066799375746,0.02428593900468612,0.02279856469896102,-1.0203066799375746,-0.032072458002302406,-0.04146811697218156,0.03094055917527938,-1.0203066799375746
220, 0.01959243085649276,-0.08842930528852677,-0.024829063150617836,-0.06290862295362687,-1.0203066799375746,-0.10921106073591447,0.013243701722886803,-1.0203066799375746,-0.09881857368681168,0.07106414106157088,-1.0203066799375746,-0.10141483280393815,0.08397701051500106,-1.0203066799375746,0.029318836000230553,-0.0020171138975355607,-1.0203066799375746,-0.054164740774366615
230, 0.057386663224962,-0.0006624195310804826,0.1423330571916368,-1.0203066799375746,-1.0203066799375746,-0.04396602842542863,-1.0203066799375746,-1.0203066799375746,0.1052457359102037,0.10624757077958846,0.16296592023637557,0.01703062322404647,0.09367540147569442,-1.0203066799375746,0.099120643403795,0.05701580312516952,0.12278094556596542,-1.0203066799375746
240, -1.0203066799375746,-1.0203066799375746,-1.0203066799375746,-1.0203066799375746,-1.0203066799375746,-1.0203066799375746,-1.0203066799375746,-1.0203066799375746,-1.0203066799375746,-1.0203066799375746,-1.0203066799375746,-1.0203066799375746,-1.0203066799375746,-1.0203066799375746,-1.0203066799375746,-1.0203066799375746,-1.0203066799375746,-1.0203066799375746
250, 0.10829832818773055,-0.08865097496244645,-0.028429004881117104,0.045429256227281334,0.11999287870195174,-0.09744283888075089,-0.11661056015226579,-1.0203066799375746,-0.05408713552686906,0.07683255937364364,0.1835218932893541,-0.0897809598180983,0.013618495729234459,0.061785486009385826,0.11177077558305526,0.06664815213945174,-1.0203066799375746,-0.078852030966017
